id,default_code,name,categ,kiss_cost,btv_cost,cmn_cost,kiss_taxes,btv_taxes,cmn_taxes,kiss_stx,btv_stx,cmn_stx,kiss_sellers,btv_sellers,cmn_sellers,route_ids,tracking
33008,TSCP012,2SOME1 Cherry Pink Serum 12g,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,1,1,1,7|5,lot
15342,,2SOME1 Eau De Parfum 25 ml,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,3,3,3,7|5,lot
30068,,2SOME1 Eau De Parfum 25 ml [CL],Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,1,1,1,7|5,lot
31856,,2SOME1 Hair Vitamin Serum 20 g,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,4,4,4,7|5,lot
30069,TSSA010-CL,2SOME1 Perfume 10 ml [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
31265,,2SOME1 Perfume 30 ml,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,2,2,2,7|5|16,lot
31860,,2SOME1 Perfume 30 ml [72CTN],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,5,lot
15510,TSSA010,2SOME1 Perfume Sweet Angel 10 ml,Finished Goods / Finished Goods - Imported,16.77900117380991,16.77900117380991,16.77900117380991,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,2,2,2,7|5|16,lot
30288,TSSA010-4PCS,2SOME1 Perfume Sweet Angel 10 ml (4PCS),Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,5,lot
33010,TSVR012,2SOME1 V Recovery Serum 12g,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,1,1,1,7|5,lot
19849,TSSB030,2SOME1 Whitening Bikini Serum Snow Blink 30 g,Finished Goods / Finished Goods - Domestic,12.875000034481513,12.875000034481513,12.875000034481513,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,4,4,4,7|5,lot
26330,TSSB030-144CTN,2SOME1 Whitening Bikini Serum Snow Blink 30 g (144CTN),Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,5,lot
30070,TSSB030-CL,2SOME1 Whitening Bikini Serum Snow Blink 30 g [CL],Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5,lot
15343,TSAQ030,2SOME1 Whitening Booster Serum Aura Queen 30 g,Finished Goods / Finished Goods - Domestic,10.76,10.76,10.76,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,3,3,3,7|5,lot
26329,TSAQ030-144CTN,2SOME1 Whitening Booster Serum Aura Queen 30 g (144CTN),Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,5,lot
30071,TSAQ030-CL,2SOME1 Whitening Booster Serum Aura Queen 30 g [CL],Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5,lot
15344,,2SOME1 Whitening Perfume Body Lotion 40 g,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,10,10,10,7|5,lot
26328,,2SOME1 Whitening Perfume Body Lotion 40 g (144CTN),Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,5,lot
30289,,2SOME1 Whitening Perfume Body Lotion 40 g (4PCS),Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,5,lot
30072,,2SOME1 Whitening Perfume Body Lotion 40 g [CL],Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,2,2,2,7|5,lot
15501,TLP050,2SOME1 Whitening Perfume Lotion 50 g,Finished Goods / Finished Goods - Domestic,15.3,15.3,15.3,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5,lot
30073,TLP050-CL,2SOME1 Whitening Perfume Lotion 50 g [CL],Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5,lot
15509,TSSW012,2SOME1 Whitening Underarm Serum Snow Wink 12 g,Finished Goods / Finished Goods - Domestic,8.65,8.65,8.65,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,4,4,4,7|5,lot
26333,TSSW012-276CTN,2SOME1 Whitening Underarm Serum Snow Wink 12 g (276CTN),Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,5,lot
26332,TSSW012-6PCS,2SOME1 Whitening Underarm Serum Snow Wink 12 g (6PCS),Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,5,lot
30074,TSSW012-CL,2SOME1 Whitening Underarm Serum Snow Wink 12 g [CL],Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5,lot
31416,BAR-BOJ-001,BARTER Beauty Of Joseon Relief Sun Rice + Probiotics SPF50+ PA++++ 50ml,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,1,1,1,7,lot
26197,BPD200,BARTER Bepanthen Daily Control 200 ml,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30075,BPD200-CL,BARTER Bepanthen Daily Control 200 ml [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
26198,BPS400,BARTER Bepanthen SensiControl Wash 400 ml,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30076,BPS400-CL,BARTER Bepanthen SensiControl Wash 400 ml [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
26195,BPS007,BARTER Bepanthen SensiControl Wash 7 ml,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30077,BPS007-CL,BARTER Bepanthen SensiControl Wash 7 ml [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
26196,BPS003,BARTER Bepanthen Sensiderm sachet 3.5 ml,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30078,BPS003-CL,BARTER Bepanthen Sensiderm sachet 3.5 ml [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
26194,,BARTER Bloss Jeli 25 g,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30079,,BARTER Bloss Jeli 25 g [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
26205,BMHG002,BARTER Bomi Appotin Hare Gro 2 g,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30080,BMHG002-CL,BARTER Bomi Appotin Hare Gro 2 g [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
26211,HIQSCT,BARTER CENTER TMK HIQ Base Scooter NTW ECOM SEP 24 P1,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
26188,CTTWIP,BARTER Certainty Wipes Adult Skin Cleaning Wipes 50 Sheets,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30081,CTTWIP-CL,BARTER Certainty Wipes Adult Skin Cleaning Wipes 50 Sheets [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
26184,DNDGBM,BARTER D-nee Baby Liquid Detergent Natural 400 ml,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30082,DNDGBM-CL,BARTER D-nee Baby Liquid Detergent Natural 400 ml [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
26183,DNSHNB,BARTER D-nee Organic Head & Body Baby Wash 200 ml,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30083,DNSHNB-CL,BARTER D-nee Organic Head & Body Baby Wash 200 ml [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
26179,DARSNW,BARTER Darlie All Shiny White Supreme Toothpaste 60 g,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30084,DARSNW-CL,BARTER Darlie All Shiny White Supreme Toothpaste 60 g [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
26210,HIQUHT,BARTER HI-Q 1 Plus SG UHT P3 180 ml,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
26189,BBLLUG,BARTER Luggage,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30086,BBLLUG-CL,BARTER Luggage [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
26201,MIZU004,BARTER Mizumi Peptide Acne Gel 4 ml,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30087,MIZU004-CL,BARTER Mizumi Peptide Acne Gel 4 ml [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
26207,MUVJ040,BARTER Mizumi UV Jelly Aqua Fresh 40 g,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30088,MUVJ040-CL,BARTER Mizumi UV Jelly Aqua Fresh 40 g [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
26206,MLUV004,BARTER Mizumi UV Plumping Lip Oil Clear 4 g,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30089,MLUV004-CL,BARTER Mizumi UV Plumping Lip Oil Clear 4 g [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
26200,MIZU040,BARTER Mizumi UV Water Serum SPF50 PA++++ 40 g,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30090,MIZU040-CL,BARTER Mizumi UV Water Serum SPF50 PA++++ 40 g [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30506,PLAN-LY-BOX,BARTER PLANTAE Glow Essentials รส  Lychee Licious แบบกล่อง 5 ซอง,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,1,1,1,7,lot
30505,PLAN-LY-600g,BARTER PLANTAE Glow Essentials รส Lychee Licious แบบกระปุก ขนาด 600g,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,1,1,1,7,lot
26190,PVM040,BARTER PRO-BALANCE UV AQUA SERUM SPF50 PA++++ 40 ml,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30091,PVM040-CL,BARTER PRO-BALANCE UV AQUA SERUM SPF50 PA++++ 40 ml [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30092,,BARTER Philips Hair Dryer [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30093,PHLP500-CL,BARTER Philips Personal Hair Dryer [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
26202,PHLP500,BARTER Philips Personal Hair Dryer ไดร์เป่าผม รุ่น BHD500/00 ,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
26209,,BARTER Philips ไดร์จัดเเต่งทรงผม,Finished Goods / Finished Goods - Domestic,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
26204,SBRI005,BARTER Skinsista Flawless Bright 42x Vit C Brightening Booster 5 ml,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30094,SBRI005-CL,BARTER Skinsista Flawless Bright 42x Vit C Brightening Booster 5 ml [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
26203,SSUN005,BARTER Skinsista Ultra Block Hybrid Sunscreen SPF50 PA++++ 5 ml,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30095,SSUN005-CL,BARTER Skinsista Ultra Block Hybrid Sunscreen SPF50 PA++++ 5 ml [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
26192,FG02VI03-0001,BARTER Vistra Imu-Pro C 2000 plus 30 tabs,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30096,FG02VI03-0001-CL,BARTER Vistra Imu-Pro C 2000 plus 30 tabs [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
26193,FG02VO03-0001,BARTER Vistra Odorless Fish Oil 1000 mg 45 caps,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30097,FG02VO03-0001-CL,BARTER Vistra Odorless Fish Oil 1000 mg 45 caps [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
32678,EAS200+EAT200,BUNDLE EGG-PLANET Shampoo Argan 200 ml + EGG-PLANET Treatment Argan 200 ml,Finished Goods / Finished Goods - Domestic,156.2201,156.2201,156.2201,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,2,2,2,7|5,lot
32618,DDP200-CL^2,BUNDLE Intensive Nourishing 300 ml [CL] X2,Finished Goods / Finished Goods - Domestic,187.37245,187.37245,187.37245,2|20,2|20,2|20,1|19|37,1|19|37,1|19|37,1,1,1,7|5,lot
32648,DDS400-CL+DDT400-CL,BUNDLE Shampoo Dlaesoo Hair Loss Care 400 ml [CL] + Treatment Dlaesoo Hair Loss Care 400 ml [CL],Finished Goods / Finished Goods - Domestic,314.61821,314.61821,314.61821,2|20,2|20,2|20,1|19|37,1|19|37,1|19|37,1,1,1,7|5,lot
32651,DMS400-CL^2,BUNDLE Shampoo Gounmo Hair Scales Care 400 ml [CL] X2,Finished Goods / Finished Goods - Domestic,341.697972,341.697972,341.697972,2|20,2|20,2|20,1|19|37,1|19|37,1|19|37,1,1,1,7|5,lot
32650,DJS300-CL+DJT300-CL,BUNDLE Shampoo Jingi Anti-Hair Loss 300 ml [CL] + Treatment Jingi Anti-Hair Loss 300 ml [CL],Finished Goods / Finished Goods - Domestic,300.065796,300.065796,300.065796,2|20,2|20,2|20,1|19|37,1|19|37,1|19|37,1,1,1,7|5,lot
32652,DVS300-CL+DVT300-CL,BUNDLE Shampoo Vitalizing 300 ml [CL] + TreatmentVitalizing 300 ml [CL],Finished Goods / Finished Goods - Domestic,259.7145,259.7145,259.7145,2|20,2|20,2|20,1|19|37,1|19|37,1|19|37,1,1,1,7|5,lot
32649,DGT400-CL^2,BUNDLE Treatment Glamo Keratin 400 ml [CL] X2,Finished Goods / Finished Goods - Domestic,302.560222,302.560222,302.560222,2|20,2|20,2|20,1|19|37,1|19|37,1|19|37,1,1,1,7|5,lot
15348,,BUYDIDI Baby Bear Cap,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30098,,BUYDIDI Baby Bear Cap [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15351,,BUYDIDI Bag Storage,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15352,,BUYDIDI Bag Storage Rack,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30100,,BUYDIDI Bag Storage Rack [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30099,,BUYDIDI Bag Storage [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15397,,BUYDIDI Bath Mat Polyester,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30101,,BUYDIDI Bath Mat Polyester [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15398,,BUYDIDI Bath Mat Quick Dry,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30102,,BUYDIDI Bath Mat Quick Dry [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15393,BSB001,BUYDIDI Bathroom Shelves,Finished Goods / Finished Goods - Imported,92.65,92.65,92.65,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30103,BSB001-CL,BUYDIDI Bathroom Shelves [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15353,BRO001,BUYDIDI Bronson WiFi Smart Remote Controllers,Finished Goods / Finished Goods - Imported,222.6,222.6,222.6,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30104,BRO001-CL,BUYDIDI Bronson WiFi Smart Remote Controllers [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15349,BCC001,BUYDIDI Cap Cover,Finished Goods / Finished Goods - Imported,77.36,77.36,77.36,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30105,BCC001-CL,BUYDIDI Cap Cover [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15346,,BUYDIDI Cat Ear Cap,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30106,,BUYDIDI Cat Ear Cap [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15354,ZHCW02,BUYDIDI Clothes Hangers,Finished Goods / Finished Goods - Imported,21.88,21.88,21.88,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30108,ZHCW02-CL,BUYDIDI Clothes Hangers [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30462,CBW001,BUYDIDI Cosmetics box (White),Finished Goods / Finished Goods - Imported,205.39,205.39,205.39,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,none
15355,,BUYDIDI Cotton Storage Box,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30109,,BUYDIDI Cotton Storage Box [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15345,,BUYDIDI Cracker Slippers,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30110,,BUYDIDI Cracker Slippers [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15392,ZBSJC1,BUYDIDI Dining Box,Finished Goods / Finished Goods - Imported,48.669999999999995,48.669999999999995,48.669999999999995,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30111,ZBSJC1-CL,BUYDIDI Dining Box [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15356,,BUYDIDI Door Mat Polyester Fiber,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30112,,BUYDIDI Door Mat Polyester Fiber [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15357,ZFD001,BUYDIDI Foldable Dish Rack,Finished Goods / Finished Goods - Imported,59.48,59.48,59.48,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30113,ZFD001-CL,BUYDIDI Foldable Dish Rack [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15358,,BUYDIDI Folding Food Box Set 3 PCS,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30114,,BUYDIDI Folding Food Box Set 3 PCS [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15359,ZFB001,BUYDIDI Folding Food Box Transparent 350 ml,Finished Goods / Finished Goods - Imported,54.08,54.08,54.08,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30115,ZFB001-CL,BUYDIDI Folding Food Box Transparent 350 ml [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15360,,BUYDIDI Four Layers Close Storage,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
32856,FLS001,BUYDIDI Four Layers Close Storage (White),Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7,lot
30116,,BUYDIDI Four Layers Close Storage [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15350,,BUYDIDI Fruit Slippers,Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30117,,BUYDIDI Fruit Slippers [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15361,ZGR001,BUYDIDI Grill Plates Rectangular,Finished Goods / Finished Goods - Imported,152.49,152.49,152.49,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30118,ZGR001-CL,BUYDIDI Grill Plates Rectangular [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
15362,ZGT002,BUYDIDI Grilled Meat Tongs 12 inch,Finished Goods / Finished Goods - Imported,33.17,33.17,33.17,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
30119,ZGT002-CL,BUYDIDI Grilled Meat Tongs 12 inch [CL],Finished Goods / Finished Goods - Imported,0,0,0,2|20|38,2|20|38,2|20|38,1|19|37,1|19|37,1|19|37,0,0,0,7|5|16,lot
